Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4028.4323695284,4238.9443547647,4488.80265798112,4709.52388928192,4885.20503911992,5214.07218666426
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Dominica,DMA,8026.02272550234,8168.00542181953,8144.82944774755,8384.48892388444,8665.72243636975,8897.89820784669,9287.53573017317,9367.80522395337,9611.53337036947,9602.50168623798,9308.36387285423,9862.73760555821,10122.4662518697,10160.994408622,10613.6892365175,11275.3781165915,12072.8474449511,11928.4447252248,12003.7660822063,11971.0201324486,11837.2360018054,11708.1449960953,12216.5318416184,11873.7418376836,12154.7514389872,11304.0433278877,11527.5710590255
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Dominican Republic,DOM,6706.02613228054,7068.10788837499,7122.37624525664,7396.8419915022,7707.39519571147,8255.56481133644,8670.43784649283,9043.59778325591,9322.13919573249,9410.032483728,9690.5988753623,9424.79525292111,9533.31894357299,10291.303222851,11087.4819622245,11756.4666220014,11980.8394631662,11944.3481294287,12782.4571724153,13024.3285156301,13219.6941289337,13702.3212058786,14499.6304101602,15328.3595089817,16166.6115259959,16735.3644228294,17711.7955337583
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ecuador,ECU,8432.6186597681,8406.55767208239,8571.7392109198,8575.67491503774,8539.3379887525,8723.8290277137,8826.38699871056,8243.41104756172,8176.34444775576,8350.88532837319,8541.67230726848,8625.79251111208,9178.41807603603,9503.69468951352,9757.37510261875,9805.65121285274,10257.3996333732,10148.8659478336,10340.9702972165,10984.2837669942,11431.3756193625,11818.5868341087,12078.4743866036,11896.3751614302,11551.6159731776,11617.9122190573,11561.747853143
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Egypt, Arab Rep.",EGY,6152.92900367738,6203.06819620047,6321.25070751336,6483.31562051125,6671.08939267294,6897.52124163154,7138.21220132707,7422.83529863806,7744.71523809311,7867.50743983462,7905.41251956336,8007.6450292324,8184.06580830494,8397.03244402289,8814.14605018027,9274.97705396552,9763.50444936789,10031.0329555174,10340.0732290684,10302.4428451733,10301.1078078639,10290.1916223878,10353.6668042109,10570.4452320986,10795.8087417387,11014.4864791744,11366.3355206681
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,El Salvador,SLV,5588.24590580364,5833.52513005648,6028.79554407783,6239.39482877668,6222.21489498419,6354.53992517285,6465.16415842172,6551.75182758925,6577.15384387945,6591.26918440046,6655.48766782988,6723.65716119506,6749.98294778387,6900.4892998898,7168.00347103479,7269.72019952464,7392.89661522433,7208.12356570408,7328.79834955232,7575.84489519651,7754.98541664728,7892.46621275047,7990.44167842694,8143.32632789159,8309.90078808963,8454.05216690571,8615.68969206197
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Equatorial Guinea,GNQ,1299.92547644393,1395.40346844647,1572.06232603683,1781.26487792261,2857.50227110432,6868.49317242093,8165.99403233497,9851.27558393835,11176.5189594963,17523.5451572879,20084.3430084807,21944.5056628252,29004.1867208956,32390.2074360136,33330.8905720164,36685.3433527448,41249.4865794728,39914.175308629,34732.2191497036,35377.736491918,36671.3574358438,33678.7378356066,32436.5535005511,28313.4331590396,24827.0321162643,22550.958161123,20386.0138677131
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Estonia,EST,..,..,..,12730.7174142214,13558.5685292989,15503.8448315578,16332.8199308887,16215.5789517586,17765.2075336124,18952.1070075434,20364.0087374035,22049.6827903416,23691.1529865284,26096.9883386237,28814.9203164655,31140.5798350899,29621.7645299993,25337.175235261,26015.7463509325,27990.136407635,28997.3228845385,29525.1188635117,30494.0963031973,31038.8046287051,32008.9343566614,33821.93290847,35097.7041021572
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Eswatini,SWZ,5079.63066551606,5115.21619009818,5123.07863458736,5258.97023115732,5353.1891117226,5416.68403001135,5464.12100149201,5545.10278860572,5579.13660956221,5592.50608748803,5806.2669863466,6009.4954805798,6206.09185383224,6551.0102122101,6906.56450379782,7167.54319615962,7176.21353367618,7236.73476399749,7459.22804259304,7575.71565470973,7930.8691724935,8179.81550407126,8193.67285336229,8307.78217367581,8321.02413629192,8408.03591539676,8520.58515238348
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ethiopia,ETH,605.770667570124,661.312446366602,659.091401254104,676.58665877163,736.947794249504,737.329554291231,691.216374522031,706.164340219382,727.766684744805,765.809379888096,755.43468922963,718.333023905387,793.093753452204,862.35534188426,929.694443425612,1008.13532290967,1086.69947540926,1150.20604388024,1259.02258051063,1360.93852243609,1437.37660668157,1545.17795600731,1656.63448899243,1779.0841114169,1894.89736397042,2021.56290796009,2103.51585836696
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Fiji,FJI,8538.5728688743,8599.25579862984,8912.15598864493,9019.26308506413,9344.20427124586,9042.40792321692,9075.1079419346,9798.35740186926,9575.86012654971,9732.4322650079,10027.4352886913,10117.5207831831,10630.4843665585,10656.1424018586,10771.4364058043,10573.5962297422,10566.9054034829,10319.3690883517,10547.9097854929,10787.6394816635,10919.4758320416,11429.3328826251,12058.0062359187,12569.0645600029,12820.7569917255,13429.3006222384,13846.1206565015
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Finland,FIN,29648.7439434243,29310.3070704183,30340.8238404135,31499.80577579,32548.0151553704,34506.7718790729,36293.3915600144,37795.0577604714,39894.1944569685,40842.3417724243,41439.019233448,42168.6934671901,43724.9661225981,44786.9096643071,46412.2003478176,48664.265707071,48817.989492787,44662.100140396,45874.6613021399,46825.8248388831,45952.246383366,45328.5753218041,44976.7764487708,45072.5902146238,46206.7878130494,47570.133583848,48049.5837841337
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,France,FRA,34268.5421707858,33905.8822631981,34576.5438089748,35177.6589424847,35548.6285199543,36250.6889604497,37413.4393609485,38494.9468158477,39732.2824515749,40226.6270677305,40388.6256508389,40433.4900386568,41272.6323754944,41643.9888864457,42367.5698646841,43127.2128556843,42996.2097818165,41546.4905796298,42147.6716766942,42864.0189689606,42790.6328838388,42816.2714819044,43021.3946358903,43345.7864281559,43705.1475593257,44577.0645745394,45284.0027939624
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Gabon,GAB,17704.5264650538,17917.2191929917,18099.3957168527,18514.5679788508,18703.1666511865,19284.5301762362,19465.2452778791,17297.8060053767,16567.2456051163,16522.1973634649,16093.405140168,16060.6875826795,15767.1793679395,15761.1484780064,14894.693568942,15334.7235424854,14378.492978127,13934.8565686915,14415.4459113912,14883.4942581406,15082.6565608753,15342.1813095484,15437.2650293528,15510.0389513624,15359.7403963666,15006.8440374987,14743.6982429663
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Gambia, The",GMB,2245.61080554391,2240.4535190241,2175.50441957614,2127.87472740805,2108.82849215863,2145.03090452489,2152.68199779871,2220.51964208374,2270.48649520816,2327.35435866192,2180.85250445442,2257.27783498198,2341.17318281022,2216.18606202049,2137.81852872171,2137.85713262186,2205.11439160073,2283.18617983918,2346.72047883159,2091.82876600813,2135.74423789688,2131.43602743993,2038.8025175488,2058.65814621739,2036.87715930988,2072.64683284207,2158.07755816639
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Georgia,GEO,4769.99652400785,3346.56802542595,3045.04248414422,3243.84621344181,3740.48545328952,4268.69527327204,4511.48880328071,4737.405515582,4919.23187995616,5236.22280631371,5572.62200637586,6230.82190884126,6632.81426469502,7315.19848048057,8049.90605481459,9109.89774086377,9358.61458957779,9097.42124780979,9736.73209374292,10541.4719031056,11295.7540913053,11740.0891163337,12254.6456549529,12605.1400698178,12963.7439586374,13589.7073915159,14253.4089858441
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Germany,DEU,38734.9384083447,38105.2306021284,38881.5691219288,39366.0886366488,39568.6024740843,40218.8468799392,41022.6146311397,41769.8120329084,42928.1813366719,43576.6365260124,43417.3079988044,43089.4738197519,43605.2786723109,43949.2881791796,45678.0819192686,47100.6097046962,47643.2227372401,45044.4863870437,46999.2399709894,49757.9241566763,49872.4474888681,49954.173749339,50845.5269954271,51159.2974643888,51879.6725937905,53071.4555699913,53486.8405707004
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ghana,GHA,2481.87001592392,2528.9867089545,2540.68390617984,2574.83601508598,2624.17545170809,2666.12891694023,2723.29542883309,2774.32428422228,2807.36153105598,2849.00603714466,2905.23855716458,2982.08686784991,3071.80565100389,3172.17049937655,3290.06304712942,3345.63609135634,3558.78900180802,3637.47621778092,3828.41937142279,4261.62074782669,4548.57935362915,4769.07255916908,4794.14708368048,4785.99468331465,4837.53795658418,5115.90675022862,5315.25390473101
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Greece,GRC,24700.2376345352,24162.4762908556,24522.6322013806,24920.8369522232,25521.3900219034,26534.6100298561,27415.7448270071,28149.9657204115,29133.9657170072,30180.3565817082,31249.5328586291,32981.4945809889,34565.061158675,34670.3352591864,36520.2063129292,37619.8239104436,37394.3345213543,35692.1006448057,33693.2114765963,30318.4046680383,28322.5730581368,27810.9112255691,28129.9613244489,28260.3866739065,28239.9192063819,28604.8609402657,29141.1743829385
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Grenada,GRD,8784.02556431912,8517.89510938453,8565.27944046766,8665.59406777069,8985.94796725548,9384.23619809227,10440.339240275,11116.314364945,11613.4153892276,11333.7361432869,11678.7440082908,12738.9057095146,12614.8241638688,14246.9927237107,13641.282973397,14442.8802800479,14541.8514410654,13537.7949164169,13412.7933652353,13444.648144173,13206.9742382866,13427.5519644025,14317.3257305619,15142.06257045,15614.2977914991,16217.4998498411,16827.4874344917
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Guatemala,GTM,5730.64595343889,5805.70952757189,5891.32743906363,6033.04269462534,6064.02081733548,6181.17234432379,6338.33807417112,6428.04797639113,6499.88328517311,6493.60646967771,6589.73707436894,6612.66987730145,6676.70453318824,6753.68253599957,6972.38159210706,7269.2062604465,7365.2804361703,7262.50010896451,7335.98897429945,7503.67465594417,7590.75546737921,7734.11770732066,7939.37437823934,8125.65553391647,8206.04798668298,8322.21680991504,8462.17210684372
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Guinea,GIN,1511.11381652106,1545.64868362882,1565.26670322855,1594.92922105259,1622.74920734186,1662.66198424865,1679.6918418646,1701.72975154294,1704.95637815442,1730.3021172772,1783.84999631609,1771.66008874541,1778.05158492949,1794.38316206281,1777.13474291415,1856.26108955038,1889.187950161,1825.67339769469,1870.80005065095,1932.50581465718,2002.32168676174,2035.31862675412,2061.69491695146,2087.93502637166,2253.47768258391,2417.80379491483,2499.70726640625
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Guinea-Bissau,GNB,2025.79392427664,2022.60873710539,2042.45930660842,2088.25530176769,2284.36915684457,2386.30154493425,1683.25021726757,1667.63152983175,1722.75748109366,1723.45304915319,1669.27025591944,1641.02891383706,1647.57806324477,1677.70868916866,1675.77017912103,1688.81368651749,1700.28551531301,1713.76353840849,1747.23748547332,1839.692741951,1760.88399471437,1770.47614739359,1740.89673703744,1800.06338150248,1864.26303518079,1925.23773659951,1901.93173857674
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Guyana,GUY,5495.84214545307,5901.42004233288,6364.82277561331,6663.97313029773,7198.82630867479,7672.26034899005,7585.43656806086,7852.71083398642,7776.29823244524,7969.69816426679,8064.47780927205,8009.69585977209,8128.42501678488,7965.3674679648,8371.95130275511,8972.29100311083,9112.26017394183,9454.06800981618,9788.84875102514,10275.8759812654,10780.9365037376,11117.5227905855,11244.3973933469,11261.7795631327,11631.0567167505,12005.4051046745,12477.5806374013
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Haiti,HTI,3284.9974840768,3047.94885586211,2633.70146636344,2841.2360835034,2905.31340594519,2930.60878970843,2941.81491196966,2969.1019172965,2943.72112826663,2884.21708555835,2866.16589406172,2917.29014045518,2832.07628580689,2872.03365344999,2876.07418022018,2963.69003804162,2994.76764989676,3122.14509204553,2900.90956874511,3003.22384258389,2973.96905936124,3057.91542060063,3066.85041749736,3102.3450134401,3116.48797407998,3153.29938869996,3165.30489593464
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Honduras,HND,3866.11578810241,4002.96060044613,3899.71405099788,4024.99212236961,3984.5688268769,4049.97459904481,4077.5503060541,3935.73122753833,4108.77497718928,4109.76969711082,4154.92535715546,4235.62313709617,4390.47334152231,4546.24063500184,4733.54786940426,4914.32374334188,5011.60729945583,4787.86375108506,4866.97393107266,4956.40285182158,5065.45699900649,5113.45915051909,5177.41519718935,5283.41691357908,5395.61455082235,5561.99454219124,5680.36288396582
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Hong Kong SAR, China",HKG,31803.2870900616,33200.2074000953,34420.2465393573,34546.4140309109,34453.8365759066,35910.6565279492,33517.192385152,34030.7705333159,36317.1206975424,36252.6608856787,36690.398955264,37886.4665283544,40862.6723656296,43690.3905052586,46463.5837078363,49043.9481656221,49788.8139701131,48459.9645781681,51360.9669751956,53472.9932695113,53785.1530062167,55230.8594343348,56359.2989916423,57215.948033846,58096.2992560876,59849.2481763342,61062.9476532626
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Hungary,HUN,15934.8309236764,15861.1060025956,16350.9236515131,16617.5937426802,16659.8806837542,17218.1747271296,17931.357698275,18534.4610696593,19415.0234727981,20252.4108736517,21273.1241216915,22205.5428987082,23367.6074313487,24419.828855367,25423.4251222191,25533.3675517641,25835.549688732,24168.9835948656,24486.0417269382,25012.2947004316,24825.5808329461,25343.7138398913,26485.4128230327,27531.6440790804,28218.2791845991,29501.1204204706,31121.6651409416
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Iceland,ISL,..,..,..,33666.2115335801,35014.2313439182,36732.9355616566,39017.4376817623,40103.865986755,41530.5173238278,42626.9230684437,42484.5161077418,43095.3568616423,46051.74388765,48104.6518132004,49956.8486452996,52827.0101225049,52999.4375361804,48770.9503367158,47457.6229185836,48186.1672876621,48440.2550840897,50168.6885349698,50450.7416120996,52142.9328074888,54665.7639158138,55638.4920591796,56818.1958373473
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,India,IND,1856.17058231009,1906.41205810096,1994.22691559137,2104.50529785712,2220.89320250659,2268.04308700965,2364.40868741219,2527.50834683286,2578.59152976725,2656.65520801002,2711.51184643283,2876.74338210669,3054.9188762472,3245.29988504694,3453.10566102738,3661.95550498001,3720.09264848072,3956.35901634727,4234.97957334912,4399.88823976669,4583.17319849986,4818.52255700075,5116.62910484768,5464.39405731625,5851.39488049329,6182.92210857444,6518.84505546755
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Indonesia,IDN,4986.78382846442,5224.16593099065,5529.23218215473,5892.07175353953,6258.4365333455,6458.07260904197,5531.30328176938,5497.81473510997,5689.26022293799,5816.42541239047,5996.1899458873,6198.65326777627,6423.72071419191,6699.27209089739,6974.4456536936,7319.43438577559,7657.59471924865,7906.26195495465,8286.7328696642,8680.21334226207,9080.06611317194,9457.0185409728,9801.16628336906,10149.6038700252,10531.1109693569,10935.6317158256,11371.7255560847
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Iran, Islamic Rep.",IRN,9568.63698994008,9514.33700459734,9239.98122079971,9319.96827021696,9670.20449966807,9588.8808123403,9669.40057910636,9634.89982481682,10066.8027843828,10026.5822906582,10623.6276932881,11407.0616274642,11764.0968431826,11998.2148575374,12456.6098815859,13324.9078353028,13213.0956231173,13199.0186871419,13805.7038219488,14005.3133367405,12807.3947491137,12625.0874922326,13038.5550641113,12698.1091975659,14205.2116338951,14535.8735778483,13471.8606376875
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Iraq,IRQ,3407.57733178533,4310.35405143823,4342.64285259695,4300.45305044936,4628.81274673764,5440.03453699994,7112.42867953914,8110.72044923939,9202.48729669825,9089.70609089699,8102.25869464203,4989.51466590247,7458.34051019416,7411.65982935167,7680.13606960733,7695.11488225254,8189.06140569843,8294.15403239018,8597.06439188034,8949.93693942006,9824.80871212912,10170.2196520747,9818.65230841713,9946.97657415296,10997.3869942522,10526.3709148753,10556.0242612278
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ireland,IRL,27500.3717843696,28100.0423063207,29600.5203319572,32286.4035330906,34393.7256174555,37801.1664513258,40684.8939399009,44461.9240062537,47996.9822935838,49744.6263252265,51797.4250335258,52494.2047718766,55040.8201679367,56943.8275271025,58189.7775217603,59530.8852826693,55712.5007157402,52336.6281814791,52965.7882507863,53298.8128819746,53045.6538178272,53435.6392952651,57668.7554653506,71508.7338395954,72150.0399688693,77749.2019569363,83726.362960889
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Israel,ISR,..,..,..,26233.1281767592,27096.0810492461,27464.7569041725,27970.6442217121,28240.9870658431,29950.3181052593,29282.5248051033,28642.4449647764,28453.253610124,29328.7055539741,30014.6126790383,31192.1822048327,32512.8673860842,33045.1225253315,32633.4170127539,33864.2307468256,35086.7273456665,35417.2945677695,36423.193157813,37204.5026077648,37306.1328283944,38214.4853580071,39121.2958325461,39903.4210995244
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Italy,ITA,37407.1113238593,37065.4341248987,37855.0077387082,38947.2013118497,39429.4955552037,40129.9018819235,40844.745605278,41501.788369041,43053.93306429,43869.4279411713,43915.385340484,43781.2199783421,44118.0366368665,44260.8274173515,44918.1703531499,45356.5367193485,44623.6020153057,42074.9212455091,42664.3552727925,42892.3055641948,41501.7112309705,40268.1127892773,39898.5264609826,40247.8290437942,40837.7376281437,41581.120790548,42045.9214694407
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Jamaica,JAM,9030.71385561273,9787.54315973352,9826.2107894599,9959.22682647962,9850.9883474185,9643.35142416402,9328.11483191459,9340.62054354733,9344.53464265286,9399.37061985987,9522.53175598609,9811.19522897176,9884.23511042928,9918.04765635067,10152.1779060752,10246.1619222218,10113.1591118266,9625.37507699623,9435.76084179983,9546.49380271589,9433.84575756191,9427.67897749306,9438.47691238925,9473.10619523862,9553.09619583089,9600.10474580389,9734.86228780542
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Japan,JPN,34099.3426499179,33812.9469151092,34053.5242335989,34867.5803906089,35878.7894669399,36144.6175538208,35588.625115631,35405.0801304671,36323.0952973411,36375.5864162464,36306.330204805,36784.8810250825,37576.3898917125,38250.6380111696,38751.0050046681,39280.894898666,38781.1987266546,36577.8634039981,38069.9560385983,38149.6181079417,38735.8963494252,39569.636574469,39739.5411241697,40402.581505529,40754.102931535,41505.0824777862,41821.7085276266
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Jordan,JOR,8253.8956112684,8164.6795122453,8164.83048729911,8333.85434722248,8248.91789944737,8318.49707084427,8403.64642314783,8536.9197950839,8741.7274099193,9035.1446445502,9377.64537255967,9558.45847478885,10105.4605228243,10577.2913861175,11002.2222729937,11399.9655461346,11662.8961452808,11650.3643637747,11315.5027028063,11016.3952431394,10688.2893436103,10414.9212846708,10284.6700959691,10145.8366996846,10036.5436154339,10003.5749827297,10013.3976633388
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kazakhstan,KAZ,11294.7365777633,10292.1983187675,9126.25583043666,8552.45199652571,8726.5384771197,9016.00324724515,8998.90120883664,9330.56478866572,10275.7618712984,11682.8417915151,12827.2310828805,13973.077738521,15208.440248666,16536.0154072377,18112.7787011954,19500.4789415616,19770.2166481541,19614.7353205278,20751.2572399462,21970.0839239319,22702.5788406786,23720.8160716034,24355.7561188887,24290.4176339265,24210.8629616382,24862.9661245889,25544.3447563035
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kenya,KEN,3364.75532631001,3271.97479916682,3256.65560174766,3300.01490571551,3338.14617161552,3259.7945945023,3274.12776977235,3258.24249130205,3188.99981151768,3220.47552998289,3151.43769120195,3157.13798614283,3229.22162993258,3327.55126239466,3446.55092415647,3582.10684750383,3492.43326091785,3510.02982211891,3691.01301663451,3776.91071872306,3845.68683615041,3888.56902225188,3980.58533303555,4075.50188338288,4145.64070059244,4203.58501078548,4339.00052545637
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kiribati,KIR,2084.52138745751,2076.43087034279,2085.86570305079,2057.73781102344,2061.1077488907,2061.90626921044,2160.20643349941,2090.80044602647,2183.68104489389,2115.50142697561,2158.80852061411,2164.14678249854,2089.88205932277,2150.10100584981,2102.98095125288,2097.09426898708,2006.89363203845,1979.54968779795,1923.11390389339,1920.10323386253,1979.91000244535,2034.13695781254,1992.24496613332,2168.9991823431,2247.97122702737,2235.70735994823,2286.29872783863
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Korea, Rep.",KOR,14590.5330031829,15436.3878598431,16698.2761608778,18120.4938973,19364.9413736143,20367.9736411368,19184.2237513721,21232.6097622601,22963.638542808,23893.8970105335,25591.3990470142,26260.3684104578,27515.951769057,28640.7062360909,29990.5220008606,31569.9311989123,32275.1252504764,32363.9686586535,34394.4904890551,35388.9769124478,36049.1934873539,37021.1341641003,37967.475617995,38828.7409976118,39814.6589279289,40957.4180587145,41948.3460057222
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7032.45229722004,7327.43919709325,7627.89142996138,8040.59381375861,8105.37493161373,8486.56549672826,8796.62962012693,9445.1054761887,10031.0441699213,10436.1688459323,10755.1675393466
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kuwait,KWT,..,..,..,63724.7058143604,63284.6958823665,61687.5891053405,59725.7955916545,55034.9940635163,54984.9524080532,53578.8199723184,54322.9745902508,63008.6276474117,68233.8657391902,73155.712289832,75224.8006343093,75580.9338296653,73022.9659047012,63886.2517401133,58810.4049325991,60887.683117459,61416.9784968895,58995.3699591391,56647.4374776489,54834.3917316777,54708.9798509068,50855.5529145289,50478.5876020498
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kyrgyz Republic,KGZ,3978.90991431132,3362.82900036889,2688.35177848575,2517.28444986231,2656.01771956498,2877.09856921599,2893.41753463875,2954.95412236834,3078.90925165177,3212.13354709558,3182.23289483477,3370.43019920369,3563.8753630917,3517.72050884889,3588.08991816079,3857.65390900444,4142.211454027,4210.62634731705,4141.07720559948,4334.6607889257,4259.31820386993,4631.40326661448,4722.08600228701,4805.14109238388,4912.38248430885,5046.69153549095,5133.15191442989
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lao PDR,LAO,2046.65551918279,2111.54921320663,2227.94311824361,2330.15764522284,2438.90404362966,2555.35158010203,2608.04380200976,2750.09248082143,2861.27183966636,2977.79698550424,3106.00856170393,3245.18500886192,3399.34982997972,3584.32029137671,3830.39560887202,4052.83831993612,4296.48367327989,4542.18136274746,4850.17506683389,5158.83557611185,5489.04028286639,5841.88182784189,6193.34032628045,6543.67068865935,6896.12737379045,7257.81210698745,7592.82947474583
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Latvia,LVA,..,..,..,9600.84939544833,9960.88917301781,10949.7246378804,11753.799664252,12176.4649754301,12992.2036675547,13993.9534248194,15160.8420468907,16597.3878370165,18169.1835012153,20334.5999709979,22977.4788288077,25469.1570565611,24903.5945054892,21710.7671407337,21176.2793923828,22118.4092740559,23970.4350618445,24715.7207713883,25423.6448831349,26628.4581724293,27509.1731143996,28673.5633962664,30050.7164948447
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lebanon,LBN,11976.3383353349,12570.9635942133,12962.0392975057,13309.0449875792,14473.5627349468,14435.3032077013,14822.2966661056,14530.9712278985,14361.861140192,14359.431436227,14172.0053218205,13942.0396629402,14284.1399895392,14263.8918434725,14299.2806851418,15605.7573445647,17030.3586010188,18584.6141217954,19499.4146336941,18727.2452001807,18039.2525478584,17537.8399888344,16969.3707630788,16358.3763465949,16167.7329240484,16043.0606967963,15677.9381224856
