Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cote d'Ivoire,CIV,74.5587406517621,75.1267212429772,75.6065175045825,74.8826030239666,74.0417289026024,72.1351437379043,73.4473042431981,61.9308464416233,63.717601776123,64.727897644043,65.3227996826172,70.3217010498047,75.4001007080078,77.9194030761719,74.7872009277344,76.3303985595703,74.2099990844727,73.5680999755859,75.3377990722656,78.9539031982422,74.7774963378906,72.4468002319336,72.1634979248047,64.8336029052734,64.2783966064453,62.6884994506836,63.532600402832
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Croatia,HRV,29.8110333589946,29.8999901522965,30.0983346611673,30.384527442502,34.1265044303859,29.211150683095,28.1143994570977,27.810841837998,26.7880992889404,26.945499420166,24.6315994262695,24.8409004211426,26.5853004455566,26.8369998931885,25.5172996520996,22.6728992462158,24.1562995910645,27.1781005859375,29.7745990753174,27.1821994781494,29.426399230957,32.8404998779297,33.6200981140137,33.1091003417969,31.8474006652832,29.8036003112793,32.8473014831543
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cuba,CUB,51.3106363727389,46.8679249731595,45.7770315414011,41.2546263938294,41.4290716076269,36.8181185588287,34.8227469888194,33.7190833129486,34.4347991943359,34.0546989440918,34.814998626709,33.5756988525391,33.7798004150391,26.3227996826172,21.9722003936768,18.5948009490967,18.7315998077393,17.8609008789063,14.6028003692627,17.8328990936279,18.6109008789063,18.1702995300293,22.4211006164551,20.0916996002197,14.0478000640869,18.9501991271973,20.8512992858887
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Curacao,CUW,0,0.096968997922125,0.0813825370248141,0.080581861604234,0.0818629766793533,0.0817629546994898,0.0786761880620435,0.0754625313086886,0.0720999985933304,0.616599977016449,0.590399980545044,0.599799990653992,0.5867999792099,0.573499977588654,0.559199988842011,0.539799988269806,0.471799999475479,0.484800010919571,0.47639998793602,0.472000002861023,0.712499976158142,1.38810002803802,1.65719997882843,1.60150003433228,1.73570001125336,2.22469997406006,3.01510000228882
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cyprus,CYP,0.347099189753887,0.33485987529705,0.723186986316388,3.3542984702649,3.35706908272827,3.29407078061674,3.26216821210761,3.2266425227618,3.09730005264282,3.04809999465942,3.17709994316101,3.25780010223389,3.30909991264343,3.36509990692139,3.51670002937317,4.35690021514893,5.49849987030029,6.34380006790161,6.5806999206543,7.70100021362305,8.72959995269775,9.85980033874512,9.62689971923828,10.5434999465942,10.4071998596191,11.0761995315552,12.1436004638672
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Czech Republic,CZE,5.9001182019501,5.81744151606808,5.90775667531981,5.30287772828777,5.24157422806943,5.64848453410906,5.96694071239026,6.47714948058027,5.94159984588623,6.28719997406006,7.27600002288818,6.72429990768433,7.13409996032715,7.53490018844604,7.88129997253418,8.32209968566895,8.9931001663208,10.2510004043579,10.9521999359131,12.1571998596191,12.8043003082275,13.9561996459961,14.8607997894287,14.8454999923706,14.7812995910645,14.4653997421265,14.7252998352051
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Denmark,DNK,7.74744546702985,7.70149659175602,7.33039932748028,7.51217803184753,7.26118110006918,8.10272954731514,8.51784339219747,9.06635346755708,10.7161998748779,11.1043996810913,11.8464002609253,12.6991996765137,14.4167995452881,16.096700668335,15.2462997436523,17.6800003051758,18.5280990600586,19.3188991546631,21.1816997528076,23.8097991943359,26.9120006561279,27.0977993011475,30.2283992767334,32.9777984619141,32.1296005249023,35.5056991577148,35.3287010192871
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Djibouti,DJI,28.1745058469597,29.0507409163815,30.9544482822332,31.174132909155,32.0265621333044,31.5595951813661,31.9498945928494,32.6810786028729,31.4431991577148,31.6751003265381,32.4446983337402,32.8811988830566,33.6212005615234,33.0945014953613,33.0068016052246,32.5238990783691,33.1433982849121,34,32.5443000793457,33.9337997436523,32.4827995300293,34.0399017333984,30.8171997070313,28.1802005767822,24.9108009338379,24.1291007995605,27.8358001708984
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominica,DMA,14.4936266042797,13.6305308064685,13.5270861336275,15.6474218349225,20.848308508173,15.5173123814242,15.0051374629333,14.0768097719289,11.0342998504639,9.3858003616333,13.5750999450684,10.5381002426147,11.5346002578735,10.771900177002,9.84379959106445,8.63020038604736,8.27970027923584,9.05239963531494,10.1045999526978,13.6196002960205,11.144100189209,11.3922996520996,9.79660034179688,8.62759971618652,10.7102003097534,9.65670013427734,8.16709995269775
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominican Republic,DOM,25.3568579236696,26.8480859983481,24.438973544178,22.336344797758,20.3109488079126,18.251133604809,19.7510920020737,19.5372902109007,19.1387004852295,18.9281005859375,17.9902000427246,18.9782009124756,20.7947998046875,19.5373001098633,18.1331996917725,18.034200668335,17.8195991516113,17.4323997497559,17.0319004058838,16.8682994842529,16.5925998687744,16.6590003967285,17.4277992248535,15.0139999389648,15.4193000793457,16.9815006256104,16.0881996154785
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ecuador,ECU,20.8003587053017,21.618483283357,20.8531682066213,20.3541287176924,19.2914602584483,16.5427927492045,18.1907489665558,21.0557797500684,19.4284992218018,17.0545997619629,17.095100402832,16.550199508667,16.7320003509521,16.1578998565674,14.1922998428345,15.8769998550415,15.3199996948242,12.8745002746582,11.7878999710083,13.1541004180908,13.2017002105713,11.8475999832153,12.1782999038696,13.0735998153687,14.7540998458862,17.0513000488281,16.3302001953125
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,"Egypt, Arab Rep.",EGY,8.71505834230031,8.83928269097144,9.82896842016561,9.00303478997945,8.67807588105338,8.34474039980954,8.24850218282009,8.55974210179817,7.8206000328064,7.4488000869751,6.87060022354126,7.02710008621216,7.2140998840332,6.18889999389648,5.98339986801147,5.83610010147095,5.94180011749268,5.67220020294189,5.32999992370605,5.29979991912842,5.28980016708374,5.28299999237061,5.33799982070923,5.11600017547607,4.91690015792847,4.85400009155273,4.74440002441406
